sale_id,user_id,artist_id,merchandise_id,sale_date,sale_price
SALE_07739,USER_00784,ARTIST_020,MERCH_0084,2024-01-31,42.2
SALE_07740,USER_07082,ARTIST_016,MERCH_0010,2024-03-06,43.04
SALE_07741,USER_08154,ARTIST_042,MERCH_0054,2024-12-22,18.23
SALE_07742,USER_03539,ARTIST_017,MERCH_0015,2024-09-26,42.38
SALE_07743,USER_04771,ARTIST_032,MERCH_0187,2024-07-15,54.4
SALE_07744,USER_01980,ARTIST_049,MERCH_0022,2024-01-02,54.97
SALE_07745,USER_07228,ARTIST_005,MERCH_0047,2024-07-19,43.08
SALE_07746,USER_07753,ARTIST_007,MERCH_0077,2025-07-08,26.2
SALE_07747,USER_00386,ARTIST_012,MERCH_0089,2024-08-23,20.37
SALE_07748,USER_08776,ARTIST_000,MERCH_0046,2024-11-14,36.76
SALE_07749,USER_00298,ARTIST_039,MERCH_0030,2024-09-26,35.67
SALE_07750,USER_00395,ARTIST_018,MERCH_0017,2024-09-12,55.18
SALE_07751,USER_01978,ARTIST_016,MERCH_0152,2024-09-02,74.55
SALE_07752,USER_02973,ARTIST_035,MERCH_0117,2025-06-03,72.45
SALE_07753,USER_06797,ARTIST_047,MERCH_0069,2024-03-14,46.82
SALE_07754,USER_04947,ARTIST_020,MERCH_0192,2024-11-16,48.64
SALE_07755,USER_07036,ARTIST_014,MERCH_0091,2025-02-22,35.27
SALE_07756,USER_01127,ARTIST_048,MERCH_0175,2024-12-15,68.13
SALE_07757,USER_01328,ARTIST_001,MERCH_0039,2025-02-25,37.97
SALE_07758,USER_01736,ARTIST_031,MERCH_0101,2025-07-24,29.39
SALE_07759,USER_00455,ARTIST_005,MERCH_0095,2024-08-31,49.0
SALE_07760,USER_04304,ARTIST_032,MERCH_0187,2024-03-21,71.83
SALE_07761,USER_07762,ARTIST_038,MERCH_0097,2024-06-12,62.52
SALE_07762,USER_02317,ARTIST_035,MERCH_0151,2025-08-03,63.6
SALE_07763,USER_08489,ARTIST_039,MERCH_0055,2025-03-14,32.83
SALE_07764,USER_05295,ARTIST_036,MERCH_0031,2024-07-13,46.38
SALE_07765,USER_08784,ARTIST_039,MERCH_0185,2024-05-17,69.12
SALE_07766,USER_04425,ARTIST_033,MERCH_0103,2024-10-19,36.95
SALE_07767,USER_08191,ARTIST_018,MERCH_0057,2024-06-03,69.53
SALE_07768,USER_08924,ARTIST_033,MERCH_0034,2024-09-01,51.66
SALE_07769,USER_00439,ARTIST_009,MERCH_0167,2025-02-24,33.03
SALE_07770,USER_04842,ARTIST_025,MERCH_0117,2025-07-10,58.21
SALE_07771,USER_05200,ARTIST_014,MERCH_0075,2024-09-14,69.71
SALE_07772,USER_04670,ARTIST_015,MERCH_0109,2024-04-17,30.4
SALE_07773,USER_07300,ARTIST_037,MERCH_0128,2024-06-06,45.67
SALE_07774,USER_03743,ARTIST_014,MERCH_0136,2024-06-25,53.62
SALE_07775,USER_05056,ARTIST_021,MERCH_0126,2024-10-30,31.11
SALE_07776,USER_02715,ARTIST_029,MERCH_0187,2024-07-03,51.42
SALE_07777,USER_01926,ARTIST_044,MERCH_0153,2024-10-21,49.35
SALE_07778,USER_02824,ARTIST_009,MERCH_0059,2025-06-10,56.09
SALE_07779,USER_04732,ARTIST_021,MERCH_0075,2025-02-16,54.97
SALE_07780,USER_09929,ARTIST_006,MERCH_0131,2024-05-29,29.82
SALE_07781,USER_01663,ARTIST_003,MERCH_0171,2024-08-25,26.04
SALE_07782,USER_04567,ARTIST_006,MERCH_0004,2024-06-08,54.29
SALE_07783,USER_07306,ARTIST_023,MERCH_0108,2024-08-17,47.84
SALE_07784,USER_01112,ARTIST_044,MERCH_0014,2024-06-09,55.62
SALE_07785,USER_00829,ARTIST_015,MERCH_0161,2024-05-14,62.46
SALE_07786,USER_07302,ARTIST_031,MERCH_0172,2024-04-06,20.98
SALE_07787,USER_01982,ARTIST_010,MERCH_0144,2024-06-26,69.0
SALE_07788,USER_06630,ARTIST_032,MERCH_0022,2025-01-16,71.43
SALE_07789,USER_08508,ARTIST_039,MERCH_0195,2025-06-07,15.75
SALE_07790,USER_00664,ARTIST_034,MERCH_0108,2024-04-25,51.92
SALE_07791,USER_01486,ARTIST_012,MERCH_0107,2025-07-05,45.45
SALE_07792,USER_06090,ARTIST_018,MERCH_0107,2025-03-21,64.68
SALE_07793,USER_00556,ARTIST_036,MERCH_0130,2024-03-07,38.18
SALE_07794,USER_08659,ARTIST_039,MERCH_0188,2024-04-16,61.61
SALE_07795,USER_00201,ARTIST_027,MERCH_0045,2024-04-22,41.81
SALE_07796,USER_09887,ARTIST_042,MERCH_0148,2024-10-01,40.09
SALE_07797,USER_06791,ARTIST_045,MERCH_0075,2024-10-09,40.74
SALE_07798,USER_09713,ARTIST_011,MERCH_0104,2024-01-01,45.92
SALE_07799,USER_09294,ARTIST_022,MERCH_0160,2024-07-12,36.64
SALE_07800,USER_08483,ARTIST_021,MERCH_0090,2025-05-24,36.03
SALE_07801,USER_05029,ARTIST_027,MERCH_0072,2024-04-14,26.96
SALE_07802,USER_08985,ARTIST_017,MERCH_0142,2025-06-17,73.99
SALE_07803,USER_06291,ARTIST_012,MERCH_0123,2024-10-08,41.86
SALE_07804,USER_01762,ARTIST_008,MERCH_0028,2024-10-15,56.26
SALE_07805,USER_09767,ARTIST_046,MERCH_0005,2025-02-12,61.28
SALE_07806,USER_03896,ARTIST_035,MERCH_0065,2024-05-01,36.68
SALE_07807,USER_07660,ARTIST_044,MERCH_0061,2025-07-16,55.56
SALE_07808,USER_08311,ARTIST_037,MERCH_0192,2025-08-07,52.65
SALE_07809,USER_07750,ARTIST_008,MERCH_0097,2024-05-21,45.24
SALE_07810,USER_08387,ARTIST_005,MERCH_0128,2024-05-31,28.94
SALE_07811,USER_08194,ARTIST_030,MERCH_0166,2024-05-23,32.35
SALE_07812,USER_00196,ARTIST_029,MERCH_0141,2024-11-26,26.36
SALE_07813,USER_07263,ARTIST_027,MERCH_0063,2024-11-14,36.54
SALE_07814,USER_05558,ARTIST_021,MERCH_0093,2025-06-07,54.46
SALE_07815,USER_07652,ARTIST_029,MERCH_0197,2025-08-04,33.65
SALE_07816,USER_06153,ARTIST_029,MERCH_0013,2024-04-24,16.21
SALE_07817,USER_01717,ARTIST_031,MERCH_0077,2025-03-29,58.9
SALE_07818,USER_04143,ARTIST_043,MERCH_0129,2025-07-01,74.72
SALE_07819,USER_02578,ARTIST_048,MERCH_0110,2024-10-11,68.82
SALE_07820,USER_03038,ARTIST_011,MERCH_0061,2024-01-27,27.4
SALE_07821,USER_04980,ARTIST_022,MERCH_0059,2024-10-22,71.78
SALE_07822,USER_01130,ARTIST_026,MERCH_0179,2024-01-21,68.98
SALE_07823,USER_08773,ARTIST_021,MERCH_0126,2025-01-25,63.37
SALE_07824,USER_04151,ARTIST_041,MERCH_0032,2024-09-13,20.39
SALE_07825,USER_05558,ARTIST_019,MERCH_0070,2024-03-06,44.5
SALE_07826,USER_00285,ARTIST_019,MERCH_0085,2025-07-21,62.07
SALE_07827,USER_02251,ARTIST_007,MERCH_0010,2024-01-24,71.07
SALE_07828,USER_03129,ARTIST_003,MERCH_0161,2025-07-22,24.91
SALE_07829,USER_05185,ARTIST_029,MERCH_0017,2024-11-30,15.38
SALE_07830,USER_06121,ARTIST_008,MERCH_0164,2024-10-03,63.23
SALE_07831,USER_01938,ARTIST_035,MERCH_0124,2024-03-04,30.52
SALE_07832,USER_04841,ARTIST_038,MERCH_0127,2025-02-03,71.37
SALE_07833,USER_03533,ARTIST_020,MERCH_0199,2024-04-26,55.97
SALE_07834,USER_05172,ARTIST_025,MERCH_0135,2024-06-24,34.0
SALE_07835,USER_07516,ARTIST_017,MERCH_0153,2025-08-01,63.36
SALE_07836,USER_08020,ARTIST_017,MERCH_0099,2024-03-04,46.68
SALE_07837,USER_05839,ARTIST_045,MERCH_0171,2024-09-14,59.7
SALE_07838,USER_00236,ARTIST_030,MERCH_0055,2024-12-11,21.13
SALE_07839,USER_08444,ARTIST_018,MERCH_0127,2024-03-20,70.69
SALE_07840,USER_06577,ARTIST_018,MERCH_0010,2024-12-18,51.42
SALE_07841,USER_00656,ARTIST_039,MERCH_0196,2024-02-15,41.22
SALE_07842,USER_07762,ARTIST_006,MERCH_0081,2024-07-27,53.67
SALE_07843,USER_01737,ARTIST_049,MERCH_0009,2024-09-10,57.12
SALE_07844,USER_06730,ARTIST_006,MERCH_0062,2025-06-01,55.46
SALE_07845,USER_08586,ARTIST_027,MERCH_0129,2024-04-01,64.45
SALE_07846,USER_03313,ARTIST_029,MERCH_0056,2025-02-16,72.12
SALE_07847,USER_04671,ARTIST_013,MERCH_0166,2025-07-01,34.11
SALE_07848,USER_04855,ARTIST_000,MERCH_0162,2024-01-31,67.55
SALE_07849,USER_01272,ARTIST_045,MERCH_0178,2025-04-08,47.36
SALE_07850,USER_00414,ARTIST_048,MERCH_0053,2025-05-24,48.59
SALE_07851,USER_05477,ARTIST_027,MERCH_0123,2024-10-17,72.62
SALE_07852,USER_05230,ARTIST_010,MERCH_0032,2024-08-05,21.81
SALE_07853,USER_04049,ARTIST_021,MERCH_0091,2025-07-12,56.59
SALE_07854,USER_03687,ARTIST_039,MERCH_0173,2025-04-17,71.29
SALE_07855,USER_01616,ARTIST_004,MERCH_0087,2024-03-05,23.18
SALE_07856,USER_04751,ARTIST_020,MERCH_0032,2024-03-03,20.78
SALE_07857,USER_00074,ARTIST_015,MERCH_0062,2024-01-21,16.46
SALE_07858,USER_02174,ARTIST_016,MERCH_0079,2025-01-24,66.8
SALE_07859,USER_09571,ARTIST_029,MERCH_0012,2024-11-16,51.97
SALE_07860,USER_08031,ARTIST_046,MERCH_0064,2025-01-14,60.52
SALE_07861,USER_08866,ARTIST_011,MERCH_0031,2024-06-20,25.56
SALE_07862,USER_05272,ARTIST_036,MERCH_0184,2025-03-09,71.74
SALE_07863,USER_07795,ARTIST_043,MERCH_0183,2024-09-24,46.32
SALE_07864,USER_01217,ARTIST_015,MERCH_0183,2025-03-10,41.69
SALE_07865,USER_05076,ARTIST_020,MERCH_0050,2024-02-20,24.33
SALE_07866,USER_01686,ARTIST_004,MERCH_0173,2024-09-19,63.27
SALE_07867,USER_06584,ARTIST_020,MERCH_0037,2024-03-17,68.21
SALE_07868,USER_06086,ARTIST_030,MERCH_0188,2025-05-26,50.97
SALE_07869,USER_08714,ARTIST_044,MERCH_0100,2024-04-03,67.81
SALE_07870,USER_04641,ARTIST_033,MERCH_0029,2025-04-08,58.17
SALE_07871,USER_03850,ARTIST_034,MERCH_0105,2024-06-03,38.28
SALE_07872,USER_06794,ARTIST_006,MERCH_0056,2025-01-20,29.65
SALE_07873,USER_09152,ARTIST_037,MERCH_0144,2024-01-26,51.72
SALE_07874,USER_02861,ARTIST_030,MERCH_0135,2025-07-18,65.28
SALE_07875,USER_06572,ARTIST_022,MERCH_0090,2024-04-06,38.98
SALE_07876,USER_09426,ARTIST_014,MERCH_0000,2025-07-12,54.97
SALE_07877,USER_09099,ARTIST_027,MERCH_0078,2025-08-02,42.26
SALE_07878,USER_04669,ARTIST_019,MERCH_0026,2024-06-15,69.96
SALE_07879,USER_06074,ARTIST_044,MERCH_0187,2024-07-23,22.74
SALE_07880,USER_07879,ARTIST_003,MERCH_0135,2024-01-10,52.25
SALE_07881,USER_07209,ARTIST_026,MERCH_0100,2024-11-01,17.6
SALE_07882,USER_08671,ARTIST_043,MERCH_0002,2024-01-24,26.57
SALE_07883,USER_06015,ARTIST_043,MERCH_0093,2024-02-07,37.35
SALE_07884,USER_05369,ARTIST_002,MERCH_0196,2025-02-25,50.26
SALE_07885,USER_02181,ARTIST_043,MERCH_0190,2024-01-01,47.07
SALE_07886,USER_09682,ARTIST_045,MERCH_0094,2025-02-12,40.82
SALE_07887,USER_03449,ARTIST_037,MERCH_0162,2025-05-26,28.65
SALE_07888,USER_09967,ARTIST_045,MERCH_0074,2025-03-23,42.5
SALE_07889,USER_06092,ARTIST_016,MERCH_0111,2025-05-24,50.99
SALE_07890,USER_02128,ARTIST_013,MERCH_0117,2024-05-26,15.52
SALE_07891,USER_01643,ARTIST_012,MERCH_0188,2024-10-18,58.12
SALE_07892,USER_09061,ARTIST_043,MERCH_0128,2024-08-20,39.2
SALE_07893,USER_08271,ARTIST_027,MERCH_0196,2024-10-08,52.38
SALE_07894,USER_02279,ARTIST_035,MERCH_0131,2024-04-25,39.26
SALE_07895,USER_01840,ARTIST_013,MERCH_0059,2025-04-03,47.52
SALE_07896,USER_05093,ARTIST_032,MERCH_0196,2025-04-29,33.3
SALE_07897,USER_08013,ARTIST_039,MERCH_0070,2025-05-06,72.64
SALE_07898,USER_09924,ARTIST_042,MERCH_0027,2024-04-19,64.45
SALE_07899,USER_06256,ARTIST_045,MERCH_0008,2024-10-26,21.8
SALE_07900,USER_05220,ARTIST_008,MERCH_0166,2025-06-30,63.51
SALE_07901,USER_06780,ARTIST_031,MERCH_0000,2024-01-26,70.67
SALE_07902,USER_09907,ARTIST_047,MERCH_0090,2024-06-19,58.42
SALE_07903,USER_00113,ARTIST_009,MERCH_0071,2025-06-11,44.92
SALE_07904,USER_00894,ARTIST_010,MERCH_0085,2024-01-11,21.86
SALE_07905,USER_01103,ARTIST_009,MERCH_0044,2024-11-06,22.6
SALE_07906,USER_04421,ARTIST_017,MERCH_0022,2024-02-02,67.06
SALE_07907,USER_07603,ARTIST_014,MERCH_0033,2024-05-17,26.8
SALE_07908,USER_07278,ARTIST_027,MERCH_0193,2025-08-06,34.08
SALE_07909,USER_04095,ARTIST_042,MERCH_0084,2024-03-03,15.84
SALE_07910,USER_05070,ARTIST_029,MERCH_0063,2024-04-09,32.15
SALE_07911,USER_05097,ARTIST_026,MERCH_0155,2024-11-08,63.7
SALE_07912,USER_01767,ARTIST_014,MERCH_0183,2025-04-26,55.63
SALE_07913,USER_05431,ARTIST_039,MERCH_0196,2025-07-22,46.55
SALE_07914,USER_05728,ARTIST_038,MERCH_0123,2024-02-12,38.24
SALE_07915,USER_02649,ARTIST_047,MERCH_0150,2024-04-05,20.48
SALE_07916,USER_08617,ARTIST_048,MERCH_0007,2025-01-24,73.56
SALE_07917,USER_04218,ARTIST_019,MERCH_0035,2024-09-25,32.52
SALE_07918,USER_08342,ARTIST_004,MERCH_0192,2024-04-18,42.95
SALE_07919,USER_03492,ARTIST_005,MERCH_0019,2025-01-10,73.51
SALE_07920,USER_04847,ARTIST_001,MERCH_0173,2025-07-03,34.22
SALE_07921,USER_00546,ARTIST_008,MERCH_0025,2025-03-14,56.48
SALE_07922,USER_01293,ARTIST_038,MERCH_0002,2025-03-05,42.79
SALE_07923,USER_01952,ARTIST_014,MERCH_0017,2025-08-02,33.05
SALE_07924,USER_01051,ARTIST_035,MERCH_0151,2024-08-29,35.47
SALE_07925,USER_09630,ARTIST_020,MERCH_0007,2024-12-30,22.03
SALE_07926,USER_00952,ARTIST_029,MERCH_0139,2024-01-18,46.53
SALE_07927,USER_08444,ARTIST_010,MERCH_0069,2025-01-01,33.28
SALE_07928,USER_03128,ARTIST_045,MERCH_0123,2024-03-08,27.97
SALE_07929,USER_02548,ARTIST_035,MERCH_0157,2024-07-15,22.7
SALE_07930,USER_00513,ARTIST_020,MERCH_0160,2025-07-08,62.33
SALE_07931,USER_02032,ARTIST_047,MERCH_0163,2024-10-28,59.26
SALE_07932,USER_01107,ARTIST_032,MERCH_0098,2025-07-14,49.14
SALE_07933,USER_04366,ARTIST_030,MERCH_0150,2024-01-20,63.35
SALE_07934,USER_09299,ARTIST_038,MERCH_0097,2025-06-27,67.3
SALE_07935,USER_04375,ARTIST_022,MERCH_0020,2024-12-09,48.85
SALE_07936,USER_03990,ARTIST_010,MERCH_0026,2024-02-01,25.41
SALE_07937,USER_06780,ARTIST_042,MERCH_0021,2024-09-14,22.03
SALE_07938,USER_05694,ARTIST_029,MERCH_0198,2025-07-24,16.1
SALE_07939,USER_06930,ARTIST_034,MERCH_0124,2024-11-14,49.84
SALE_07940,USER_03194,ARTIST_024,MERCH_0063,2024-09-15,17.13
SALE_07941,USER_05435,ARTIST_011,MERCH_0007,2025-06-05,37.9
SALE_07942,USER_02556,ARTIST_010,MERCH_0052,2025-06-13,19.73
SALE_07943,USER_04739,ARTIST_028,MERCH_0190,2025-07-26,25.73
SALE_07944,USER_07018,ARTIST_029,MERCH_0165,2025-02-14,18.63
SALE_07945,USER_04273,ARTIST_042,MERCH_0005,2025-01-18,53.29
SALE_07946,USER_08431,ARTIST_025,MERCH_0151,2024-01-28,46.9
SALE_07947,USER_05731,ARTIST_023,MERCH_0170,2025-03-24,55.91
SALE_07948,USER_01953,ARTIST_016,MERCH_0042,2025-03-24,57.26
SALE_07949,USER_02332,ARTIST_034,MERCH_0167,2024-10-21,66.69
SALE_07950,USER_05018,ARTIST_021,MERCH_0042,2024-07-01,56.79
SALE_07951,USER_05944,ARTIST_023,MERCH_0033,2024-11-08,52.58
SALE_07952,USER_05649,ARTIST_004,MERCH_0168,2024-12-05,26.66
SALE_07953,USER_03806,ARTIST_018,MERCH_0100,2025-05-05,36.59
SALE_07954,USER_05250,ARTIST_049,MERCH_0070,2025-03-26,32.04
SALE_07955,USER_04407,ARTIST_041,MERCH_0193,2024-09-21,43.94
SALE_07956,USER_08386,ARTIST_018,MERCH_0101,2025-06-25,24.8
SALE_07957,USER_00051,ARTIST_038,MERCH_0114,2025-03-09,18.34
SALE_07958,USER_05924,ARTIST_033,MERCH_0108,2025-01-18,40.35
SALE_07959,USER_04296,ARTIST_041,MERCH_0112,2024-10-06,37.25
SALE_07960,USER_09560,ARTIST_031,MERCH_0174,2024-08-25,49.99
SALE_07961,USER_06792,ARTIST_030,MERCH_0126,2025-01-17,70.49
SALE_07962,USER_03396,ARTIST_037,MERCH_0043,2024-05-20,66.73
SALE_07963,USER_01553,ARTIST_008,MERCH_0110,2025-07-29,53.61
SALE_07964,USER_04843,ARTIST_006,MERCH_0056,2024-06-18,26.68
SALE_07965,USER_09538,ARTIST_009,MERCH_0087,2024-02-27,24.83
SALE_07966,USER_08327,ARTIST_045,MERCH_0069,2025-03-12,24.85
SALE_07967,USER_04155,ARTIST_013,MERCH_0153,2024-04-03,27.01
SALE_07968,USER_08467,ARTIST_046,MERCH_0178,2024-03-10,62.83
SALE_07969,USER_02597,ARTIST_024,MERCH_0153,2025-04-28,32.52
SALE_07970,USER_00001,ARTIST_017,MERCH_0026,2024-04-18,62.37
SALE_07971,USER_01636,ARTIST_023,MERCH_0079,2025-04-19,47.04
SALE_07972,USER_03947,ARTIST_043,MERCH_0102,2024-03-21,40.76
SALE_07973,USER_03791,ARTIST_033,MERCH_0078,2024-10-27,57.86
SALE_07974,USER_02687,ARTIST_008,MERCH_0151,2025-07-23,32.17
SALE_07975,USER_04703,ARTIST_027,MERCH_0196,2025-04-24,18.37
SALE_07976,USER_09820,ARTIST_025,MERCH_0168,2025-07-01,58.73
SALE_07977,USER_05053,ARTIST_043,MERCH_0009,2024-07-31,36.98
SALE_07978,USER_05524,ARTIST_011,MERCH_0087,2025-06-24,19.27
SALE_07979,USER_03922,ARTIST_001,MERCH_0030,2024-08-09,47.42
SALE_07980,USER_09180,ARTIST_015,MERCH_0030,2025-05-21,55.85
SALE_07981,USER_07511,ARTIST_021,MERCH_0120,2024-09-03,50.29
SALE_07982,USER_07805,ARTIST_020,MERCH_0091,2024-02-25,64.71
SALE_07983,USER_01548,ARTIST_042,MERCH_0156,2025-07-26,39.14
SALE_07984,USER_04230,ARTIST_019,MERCH_0183,2025-06-12,20.09
SALE_07985,USER_00935,ARTIST_044,MERCH_0073,2024-08-07,20.77
SALE_07986,USER_09882,ARTIST_027,MERCH_0126,2024-03-28,48.09
SALE_07987,USER_06406,ARTIST_019,MERCH_0093,2024-10-29,32.58
SALE_07988,USER_01007,ARTIST_012,MERCH_0149,2024-01-10,62.33
SALE_07989,USER_05890,ARTIST_000,MERCH_0047,2024-09-14,41.24
SALE_07990,USER_09712,ARTIST_026,MERCH_0156,2025-08-07,68.29
SALE_07991,USER_09815,ARTIST_021,MERCH_0123,2025-02-02,35.03
SALE_07992,USER_00809,ARTIST_024,MERCH_0176,2024-07-27,43.82
SALE_07993,USER_01588,ARTIST_035,MERCH_0139,2024-02-13,50.49
SALE_07994,USER_09439,ARTIST_024,MERCH_0036,2024-08-15,24.85
SALE_07995,USER_01912,ARTIST_026,MERCH_0086,2024-07-05,15.13
SALE_07996,USER_08347,ARTIST_023,MERCH_0099,2024-07-24,31.83
SALE_07997,USER_08718,ARTIST_034,MERCH_0023,2024-09-16,41.66
SALE_07998,USER_06273,ARTIST_017,MERCH_0191,2025-03-13,54.42
SALE_07999,USER_02475,ARTIST_036,MERCH_0038,2025-06-09,46.65
SALE_08000,USER_09655,ARTIST_000,MERCH_0123,2025-02-28,65.5
SALE_08001,USER_05985,ARTIST_017,MERCH_0140,2025-07-24,50.77
SALE_08002,USER_01944,ARTIST_020,MERCH_0169,2024-08-15,28.9
SALE_08003,USER_07472,ARTIST_010,MERCH_0181,2025-08-16,20.02
SALE_08004,USER_09519,ARTIST_010,MERCH_0099,2025-03-21,46.12
SALE_08005,USER_09969,ARTIST_044,MERCH_0032,2025-02-17,43.89
SALE_08006,USER_05844,ARTIST_049,MERCH_0089,2024-05-17,18.54
SALE_08007,USER_00478,ARTIST_043,MERCH_0156,2024-03-15,61.77
SALE_08008,USER_04515,ARTIST_024,MERCH_0149,2024-08-19,40.32
SALE_08009,USER_05191,ARTIST_031,MERCH_0082,2024-04-07,68.96
SALE_08010,USER_04958,ARTIST_038,MERCH_0159,2024-07-14,30.1
SALE_08011,USER_06926,ARTIST_026,MERCH_0165,2024-05-09,31.98
SALE_08012,USER_02036,ARTIST_026,MERCH_0002,2024-08-25,22.8
SALE_08013,USER_06857,ARTIST_011,MERCH_0035,2025-06-03,65.52
SALE_08014,USER_00204,ARTIST_015,MERCH_0165,2024-06-15,24.58
SALE_08015,USER_06861,ARTIST_045,MERCH_0121,2024-03-02,28.74
SALE_08016,USER_08989,ARTIST_004,MERCH_0174,2025-03-14,18.6
SALE_08017,USER_02987,ARTIST_047,MERCH_0153,2024-05-19,27.26
SALE_08018,USER_01042,ARTIST_039,MERCH_0199,2024-02-26,37.18
SALE_08019,USER_08249,ARTIST_035,MERCH_0178,2024-02-09,20.82
SALE_08020,USER_01604,ARTIST_012,MERCH_0104,2024-12-15,21.62
SALE_08021,USER_08471,ARTIST_004,MERCH_0014,2024-10-02,20.15
SALE_08022,USER_04855,ARTIST_044,MERCH_0154,2024-02-07,33.39
SALE_08023,USER_00907,ARTIST_004,MERCH_0113,2025-03-20,34.56
SALE_08024,USER_09022,ARTIST_018,MERCH_0020,2024-08-13,62.19
SALE_08025,USER_09410,ARTIST_041,MERCH_0065,2025-04-03,24.12
SALE_08026,USER_08028,ARTIST_049,MERCH_0108,2024-12-14,45.54
SALE_08027,USER_02572,ARTIST_040,MERCH_0039,2024-07-02,70.78
SALE_08028,USER_07269,ARTIST_046,MERCH_0102,2025-01-18,67.94
SALE_08029,USER_07967,ARTIST_019,MERCH_0023,2024-06-23,43.47
SALE_08030,USER_06074,ARTIST_012,MERCH_0106,2025-02-03,72.38
SALE_08031,USER_02553,ARTIST_031,MERCH_0002,2024-03-22,31.71
SALE_08032,USER_00662,ARTIST_038,MERCH_0198,2025-03-02,51.7
SALE_08033,USER_00190,ARTIST_043,MERCH_0130,2025-04-13,56.17
SALE_08034,USER_09736,ARTIST_039,MERCH_0051,2024-04-21,39.19
SALE_08035,USER_03825,ARTIST_030,MERCH_0151,2025-01-14,47.43
SALE_08036,USER_04067,ARTIST_008,MERCH_0107,2025-05-17,37.46
SALE_08037,USER_03755,ARTIST_041,MERCH_0018,2025-03-31,34.82
SALE_08038,USER_00563,ARTIST_045,MERCH_0151,2024-05-09,40.84
SALE_08039,USER_09714,ARTIST_044,MERCH_0026,2024-04-23,65.57
SALE_08040,USER_01157,ARTIST_010,MERCH_0031,2024-02-22,36.21
SALE_08041,USER_05579,ARTIST_010,MERCH_0199,2024-09-18,17.61
SALE_08042,USER_04745,ARTIST_005,MERCH_0150,2025-04-15,66.66
SALE_08043,USER_05388,ARTIST_011,MERCH_0171,2024-03-16,35.75
SALE_08044,USER_00242,ARTIST_006,MERCH_0070,2024-11-02,69.1
SALE_08045,USER_01505,ARTIST_018,MERCH_0087,2025-08-22,63.02
SALE_08046,USER_04023,ARTIST_036,MERCH_0145,2025-04-07,31.6
SALE_08047,USER_05806,ARTIST_025,MERCH_0196,2025-04-18,74.63
SALE_08048,USER_07841,ARTIST_024,MERCH_0194,2024-01-30,51.57
SALE_08049,USER_00383,ARTIST_014,MERCH_0171,2024-01-04,44.54
SALE_08050,USER_07773,ARTIST_023,MERCH_0063,2024-04-11,25.44
SALE_08051,USER_06113,ARTIST_003,MERCH_0079,2024-07-30,30.56
SALE_08052,USER_05320,ARTIST_012,MERCH_0019,2024-03-27,50.64
SALE_08053,USER_09030,ARTIST_048,MERCH_0162,2025-03-02,57.65
SALE_08054,USER_07774,ARTIST_014,MERCH_0097,2024-09-01,37.35
SALE_08055,USER_04391,ARTIST_039,MERCH_0064,2024-08-02,74.66
SALE_08056,USER_01698,ARTIST_011,MERCH_0143,2024-11-14,40.67
SALE_08057,USER_07308,ARTIST_024,MERCH_0183,2024-04-26,57.64
SALE_08058,USER_01746,ARTIST_008,MERCH_0026,2024-09-08,41.96
SALE_08059,USER_08671,ARTIST_011,MERCH_0068,2025-05-18,15.3
SALE_08060,USER_00477,ARTIST_036,MERCH_0068,2024-03-22,57.28
SALE_08061,USER_08534,ARTIST_017,MERCH_0106,2025-07-31,45.76
SALE_08062,USER_01958,ARTIST_035,MERCH_0009,2024-10-21,54.73
SALE_08063,USER_06537,ARTIST_037,MERCH_0179,2024-06-19,18.86
SALE_08064,USER_00728,ARTIST_000,MERCH_0125,2025-03-31,32.67
SALE_08065,USER_01663,ARTIST_025,MERCH_0047,2025-04-03,47.54
SALE_08066,USER_03279,ARTIST_027,MERCH_0137,2024-08-05,43.52
SALE_08067,USER_05131,ARTIST_028,MERCH_0061,2025-05-24,29.22
SALE_08068,USER_08915,ARTIST_026,MERCH_0119,2025-07-06,65.97
SALE_08069,USER_08976,ARTIST_039,MERCH_0198,2025-02-02,38.4
SALE_08070,USER_05885,ARTIST_043,MERCH_0096,2024-04-07,42.91
SALE_08071,USER_03111,ARTIST_011,MERCH_0137,2024-04-30,67.82
SALE_08072,USER_01532,ARTIST_040,MERCH_0173,2025-02-26,59.02
SALE_08073,USER_06956,ARTIST_022,MERCH_0054,2024-05-04,70.17
SALE_08074,USER_02099,ARTIST_013,MERCH_0030,2025-01-20,53.23
SALE_08075,USER_09573,ARTIST_023,MERCH_0013,2025-05-11,61.23
SALE_08076,USER_04650,ARTIST_041,MERCH_0123,2025-01-24,51.62
SALE_08077,USER_09886,ARTIST_016,MERCH_0127,2024-06-07,55.04
SALE_08078,USER_00613,ARTIST_011,MERCH_0130,2025-06-16,61.76
SALE_08079,USER_04029,ARTIST_036,MERCH_0183,2024-05-13,21.8
SALE_08080,USER_01943,ARTIST_048,MERCH_0064,2025-02-02,48.49
SALE_08081,USER_06531,ARTIST_023,MERCH_0037,2024-05-05,70.99
SALE_08082,USER_04772,ARTIST_017,MERCH_0182,2024-07-13,62.47
SALE_08083,USER_03668,ARTIST_035,MERCH_0052,2024-12-11,59.42
SALE_08084,USER_08115,ARTIST_005,MERCH_0054,2025-06-13,49.97
SALE_08085,USER_05381,ARTIST_032,MERCH_0009,2025-06-27,43.01
SALE_08086,USER_02616,ARTIST_039,MERCH_0164,2025-06-07,66.01
SALE_08087,USER_03386,ARTIST_000,MERCH_0037,2024-03-17,41.11
